totinfo,v1,92,115,115,2020-04-21 19:06:06.406133,2020-04-21 19:06:08.675882,0:00:02.269749,894,158,20,50
totinfo,v1,92,85,85,2020-04-21 19:06:08.675985,2020-04-21 19:06:10.018077,0:00:01.342092,894,158,20,50
totinfo,v1,92,81,81,2020-04-21 19:06:10.018197,2020-04-21 19:06:11.488439,0:00:01.470242,894,158,20,50
totinfo,v1,92,52,52,2020-04-21 19:06:11.488552,2020-04-21 19:06:13.049507,0:00:01.560955,894,158,20,50
totinfo,v1,92,97,97,2020-04-21 19:06:13.049631,2020-04-21 19:06:14.789544,0:00:01.739913,894,158,20,50
totinfo,v1,92,8,8,2020-04-21 19:06:14.789687,2020-04-21 19:06:16.534157,0:00:01.744470,894,158,20,50
totinfo,v1,92,84,84,2020-04-21 19:06:16.534306,2020-04-21 19:06:18.372317,0:00:01.838011,894,158,20,50
totinfo,v1,92,100,100,2020-04-21 19:06:18.372454,2020-04-21 19:06:20.466381,0:00:02.093927,894,158,20,50
totinfo,v1,92,88,88,2020-04-21 19:06:20.466532,2020-04-21 19:06:22.583747,0:00:02.117215,894,158,20,50
totinfo,v1,92,41,41,2020-04-21 19:06:22.583885,2020-04-21 19:06:24.798805,0:00:02.214920,894,158,20,50
totinfo,v1,92,38,38,2020-04-21 19:06:24.798949,2020-04-21 19:06:27.932993,0:00:03.134044,894,158,40,50
totinfo,v1,92,77,77,2020-04-21 19:06:27.933155,2020-04-21 19:06:31.319591,0:00:03.386436,894,158,40,50
totinfo,v1,92,94,94,2020-04-21 19:06:31.319786,2020-04-21 19:06:34.711948,0:00:03.392162,894,158,40,50
totinfo,v1,92,39,39,2020-04-21 19:06:34.712106,2020-04-21 19:06:38.242729,0:00:03.530623,894,158,40,50
totinfo,v1,92,80,80,2020-04-21 19:06:38.242906,2020-04-21 19:06:41.902120,0:00:03.659214,894,158,40,50
totinfo,v1,92,33,33,2020-04-21 19:06:41.902302,2020-04-21 19:06:45.851350,0:00:03.949048,894,158,40,50
totinfo,v1,92,73,73,2020-04-21 19:06:45.851464,2020-04-21 19:06:49.762349,0:00:03.910885,894,158,40,50
totinfo,v1,92,20,20,2020-04-21 19:06:49.762464,2020-04-21 19:06:53.779735,0:00:04.017271,894,158,40,50
totinfo,v1,92,94,94,2020-04-21 19:06:53.779855,2020-04-21 19:06:57.926784,0:00:04.146929,894,158,40,50
totinfo,v1,92,69,69,2020-04-21 19:06:57.926906,2020-04-21 19:07:02.156717,0:00:04.229811,894,158,40,50
totinfo,v1,92,10,10,2020-04-21 19:07:02.156955,2020-04-21 19:07:07.618939,0:00:05.461984,894,158,60,50
totinfo,v1,92,38,38,2020-04-21 19:07:07.619161,2020-04-21 19:07:13.686407,0:00:06.067246,894,158,60,50
totinfo,v1,92,20,20,2020-04-21 19:07:13.686624,2020-04-21 19:07:19.002462,0:00:05.315838,894,158,60,50
totinfo,v1,92,47,47,2020-04-21 19:07:19.002708,2020-04-21 19:07:24.575873,0:00:05.573165,894,158,60,50
totinfo,v1,92,18,18,2020-04-21 19:07:24.576093,2020-04-21 19:07:30.620937,0:00:06.044844,894,158,60,50
totinfo,v1,92,7,7,2020-04-21 19:07:30.621187,2020-04-21 19:07:36.844940,0:00:06.223753,894,158,60,50
totinfo,v1,92,53,53,2020-04-21 19:07:36.845190,2020-04-21 19:07:43.015470,0:00:06.170280,894,158,60,50
totinfo,v1,92,84,84,2020-04-21 19:07:43.015710,2020-04-21 19:07:49.297970,0:00:06.282260,894,158,60,50
totinfo,v1,92,35,35,2020-04-21 19:07:49.298197,2020-04-21 19:07:55.699079,0:00:06.400882,894,158,60,50
totinfo,v1,92,33,33,2020-04-21 19:07:55.699308,2020-04-21 19:08:02.272169,0:00:06.572861,894,158,60,50
totinfo,v1,92,82,82,2020-04-21 19:08:02.272409,2020-04-21 19:08:10.045875,0:00:07.773466,894,158,80,50
totinfo,v1,92,51,51,2020-04-21 19:08:10.046097,2020-04-21 19:08:18.005427,0:00:07.959330,894,158,80,50
totinfo,v1,92,51,51,2020-04-21 19:08:18.005677,2020-04-21 19:08:26.388882,0:00:08.383205,894,158,80,50
totinfo,v1,92,103,103,2020-04-21 19:08:26.389122,2020-04-21 19:08:34.622180,0:00:08.233058,894,158,80,50
totinfo,v1,92,93,93,2020-04-21 19:08:34.622405,2020-04-21 19:08:43.060264,0:00:08.437859,894,158,80,50
totinfo,v1,92,109,109,2020-04-21 19:08:43.060493,2020-04-21 19:08:51.691505,0:00:08.631012,894,158,80,50
totinfo,v1,92,20,20,2020-04-21 19:08:51.691743,2020-04-21 19:09:00.522917,0:00:08.831174,894,158,80,50
totinfo,v1,92,33,33,2020-04-21 19:09:00.523158,2020-04-21 19:09:09.503071,0:00:08.979913,894,158,80,50
totinfo,v1,92,104,104,2020-04-21 19:09:09.503307,2020-04-21 19:09:18.629713,0:00:09.126406,894,158,80,50
totinfo,v1,92,30,30,2020-04-21 19:09:18.629933,2020-04-21 19:09:27.965192,0:00:09.335259,894,158,80,50
totinfo,v1,92,44,44,2020-04-21 19:09:27.965423,2020-04-21 19:09:38.914767,0:00:10.949344,894,158,100,50
totinfo,v1,92,102,102,2020-04-21 19:09:38.915016,2020-04-21 19:09:49.857221,0:00:10.942205,894,158,100,50
totinfo,v1,92,44,44,2020-04-21 19:09:49.857474,2020-04-21 19:10:00.991342,0:00:11.133868,894,158,100,50
totinfo,v1,92,97,97,2020-04-21 19:10:00.991561,2020-04-21 19:10:12.218018,0:00:11.226457,894,158,100,50
totinfo,v1,92,40,40,2020-04-21 19:10:12.218255,2020-04-21 19:10:23.726784,0:00:11.508529,894,158,100,50
totinfo,v1,92,101,101,2020-04-21 19:10:23.727031,2020-04-21 19:10:35.435810,0:00:11.708779,894,158,100,50
totinfo,v1,92,93,93,2020-04-21 19:10:35.436075,2020-04-21 19:10:47.526334,0:00:12.090259,894,158,100,50
totinfo,v1,92,94,94,2020-04-21 19:10:47.526564,2020-04-21 19:10:59.566205,0:00:12.039641,894,158,100,50
totinfo,v1,92,113,113,2020-04-21 19:10:59.566438,2020-04-21 19:11:11.745248,0:00:12.178810,894,158,100,50
