replace,v1,24,39,39,2020-05-01 16:11:44.478587,2020-05-01 16:20:39.282091,0:08:54.803504,5474,68,500,500
replace,v2,23,18,18,2020-05-01 19:05:31.466802,2020-05-01 19:11:32.369938,0:06:00.903136,5505,37,500,500
replace,v3,211,123,123,2020-05-01 22:01:53.091661,2020-05-01 22:10:50.461817,0:08:57.370156,5412,130,500,500
replace,v4,211,45,45,2020-05-02 01:21:08.669529,2020-05-02 01:29:11.126649,0:08:02.457120,5399,143,500,500
replace,v5,33,75,75,2020-05-02 04:25:25.441341,2020-05-02 04:31:28.131062,0:06:02.689721,5271,271,500,500
replace,v6,121,41,41,2020-05-02 12:20:43.070606,2020-05-02 12:26:44.895558,0:06:01.824952,5446,96,500,500
replace,v6_2,125,154,154,2020-05-02 15:25:03.626749,2020-05-02 15:31:10.710646,0:06:07.083897,5542,0,500,500
replace,v7,58,6,6,2020-05-02 19:11:33.175512,2020-05-02 19:17:32.455218,0:05:59.279706,5459,83,500,500
replace,v8,58,24,24,2020-05-02 21:58:24.524673,2020-05-02 22:06:43.412953,0:08:18.888280,5488,54,500,500
replace,v9,31,71,71,2020-05-03 01:08:21.066734,2020-05-03 01:16:31.615115,0:08:10.548381,5512,30,500,500
replace,v10,31,137,137,2020-05-03 04:03:45.092336,2020-05-03 04:09:43.481597,0:05:58.389261,5519,23,500,500
replace,v11,31,69,69,2020-05-03 12:00:01.547217,2020-05-03 12:06:03.841907,0:06:02.294690,5512,30,500,500
replace,v13,216,108,108,2020-05-03 15:02:16.970221,2020-05-03 15:08:21.661834,0:06:04.691613,5379,163,500,500
replace,v14,150,8,8,2020-05-03 18:30:38.348878,2020-05-03 18:36:38.231780,0:05:59.882902,5405,137,500,500
replace,v15,94,194,194,2020-05-03 20:58:43.365415,2020-05-03 21:04:43.643809,0:06:00.278394,5482,60,500,500
replace,v16,58,7,7,2020-05-03 23:40:34.963324,2020-05-03 23:46:45.222694,0:06:10.259370,5459,83,500,500
replace,v17,14,1,1,2020-05-04 03:06:48.262708,2020-05-04 03:12:47.207110,0:05:58.944402,5518,24,500,500
replace,v18,150,1,1,2020-05-04 12:48:11.646127,2020-05-04 12:56:06.403898,0:07:54.757771,5332,210,500,500
replace,v19,0,222,222,2020-05-04 15:36:20.565515,2020-05-04 15:42:21.974365,0:06:01.408850,5539,3,500,500
replace,v20,14,2,2,2020-05-04 18:06:57.453199,2020-05-04 18:12:57.250918,0:05:59.797719,5520,22,500,500
replace,v21,1,206,206,2020-05-04 20:40:54.089426,2020-05-04 20:46:54.429183,0:06:00.339757,5539,3,500,500
replace,v21_1,2,236,236,2020-05-04 23:12:42.109409,2020-05-04 23:18:46.227581,0:06:04.118172,5539,3,500,500
replace,v21_2,5,91,91,2020-05-05 02:32:53.472009,2020-05-05 02:39:07.882828,0:06:14.410819,5540,2,500,500
replace,v21_3,74,158,158,2020-05-05 11:53:00.187407,2020-05-05 12:00:05.517451,0:07:05.330044,5538,4,500,500
replace,v22,40,95,95,2020-05-05 15:54:49.731413,2020-05-05 16:02:06.960956,0:07:17.229543,5523,19,500,500
replace,v24,144,2,2,2020-05-05 19:15:42.523857,2020-05-05 19:21:44.278783,0:06:01.754926,5370,172,500,500
replace,v25,144,35,35,2020-05-05 22:03:11.049653,2020-05-05 22:09:29.325804,0:06:18.276151,5537,5,500,500
replace,v26,150,18,18,2020-05-06 01:11:33.215473,2020-05-06 01:19:50.352362,0:08:17.136889,5409,133,500,500
replace,v28,58,10,10,2020-05-06 03:57:21.076995,2020-05-06 04:03:21.120366,0:06:00.043371,5398,144,500,500
replace,v29,58,177,177,2020-05-06 15:05:28.604568,2020-05-06 15:11:27.212081,0:05:58.607513,5476,66,500,500
replace,v30,58,2,2,2020-05-06 17:40:56.763665,2020-05-06 17:46:57.587353,0:06:00.823688,5256,286,500,500
replace,v31,150,1,1,2020-05-06 20:50:22.445210,2020-05-06 20:56:23.382957,0:06:00.937747,5330,212,500,500
replace,v32,31,243,243,2020-05-06 23:51:55.048983,2020-05-06 23:57:55.005967,0:05:59.956984,5540,2,500,500
,,,2619,,,,,,,,
