printtokens,v1,60,23,23,2020-04-13 16:42:22.661459,2020-04-13 16:42:56.652419,0:00:33.990960,4124,6,100,100
printtokens,v1,60,43,43,2020-04-13 16:42:58.319565,2020-04-13 16:43:44.890650,0:00:46.571085,4124,6,100,100
printtokens,v1,60,36,36,2020-04-13 16:43:47.192544,2020-04-13 16:44:51.190953,0:01:03.998409,4124,6,100,100
printtokens,v1,60,96,96,2020-04-13 16:44:53.917495,2020-04-13 16:45:55.965985,0:01:02.048490,4124,6,100,100
printtokens,v1,60,65,65,2020-04-13 16:45:58.752496,2020-04-13 16:47:02.190541,0:01:03.438045,4124,6,100,100
printtokens,v1,60,111,111,2020-04-13 16:47:04.625498,2020-04-13 16:48:11.376477,0:01:06.750979,4124,6,100,100
printtokens,v1,60,83,83,2020-04-13 16:48:13.537825,2020-04-13 16:48:51.645462,0:00:38.107637,4124,6,100,100
printtokens,v1,60,51,51,2020-04-13 16:48:53.569501,2020-04-13 16:49:31.180162,0:00:37.610661,4124,6,100,100
printtokens,v1,60,68,68,2020-04-13 16:49:32.757349,2020-04-13 16:50:11.786803,0:00:39.029454,4124,6,100,100
printtokens,v1,60,45,46,2020-04-13 16:50:13.801185,2020-04-13 16:50:56.753057,0:00:42.951872,4124,6,100,100
printtokens,v2,60,7,7,2020-04-13 16:50:58.859509,2020-04-13 16:51:35.146241,0:00:36.286732,4082,48,100,100
printtokens,v2,60,4,4,2020-04-13 16:51:36.987925,2020-04-13 16:52:16.784051,0:00:39.796126,4082,48,100,100
printtokens,v2,60,12,12,2020-04-13 16:52:18.095698,2020-04-13 16:52:55.850349,0:00:37.754651,4082,48,100,100
printtokens,v2,60,65,65,2020-04-13 16:52:57.747345,2020-04-13 16:53:34.408129,0:00:36.660784,4082,48,100,100
printtokens,v2,60,4,4,2020-04-13 16:53:36.128602,2020-04-13 16:54:14.305670,0:00:38.177068,4082,48,100,100
printtokens,v2,60,21,21,2020-04-13 16:54:15.842211,2020-04-13 16:55:04.076188,0:00:48.233977,4082,48,100,100
printtokens,v2,60,54,55,2020-04-13 16:55:06.234533,2020-04-13 16:55:46.499630,0:00:40.265097,4082,48,100,100
printtokens,v2,60,12,12,2020-04-13 16:55:48.355858,2020-04-13 16:56:24.109413,0:00:35.753555,4082,48,100,100
printtokens,v2,60,3,3,2020-04-13 16:56:26.007633,2020-04-13 16:57:14.467988,0:00:48.460355,4082,48,100,100
printtokens,v2,60,9,9,2020-04-13 16:57:16.437918,2020-04-13 16:57:55.425160,0:00:38.987242,4082,48,100,100
printtokens,v3,66,1,1,2020-04-13 16:57:57.326762,2020-04-13 16:58:33.994038,0:00:36.667276,4092,38,100,100
printtokens,v3,66,1,1,2020-04-13 16:58:35.737338,2020-04-13 16:59:15.765286,0:00:40.027948,4092,38,100,100
printtokens,v3,66,1,1,2020-04-13 16:59:17.143093,2020-04-13 16:59:56.145558,0:00:39.002465,4092,38,100,100
printtokens,v3,66,1,1,2020-04-13 16:59:57.975302,2020-04-13 17:00:34.240854,0:00:36.265552,4092,38,100,100
printtokens,v3,66,1,1,2020-04-13 17:00:35.988698,2020-04-13 17:01:13.821562,0:00:37.832864,4092,38,100,100
printtokens,v3,66,1,1,2020-04-13 17:01:15.265024,2020-04-13 17:01:56.178232,0:00:40.913208,4092,38,100,100
