tcas,v35,9,29,29,2020-04-20 20:58:58.346978,2020-04-20 20:59:00.858173,0:00:02.511195,1533,75,20,100,
tcas,v35,9,39,39,2020-04-20 20:59:01.569959,2020-04-20 20:59:03.650101,0:00:02.080142,1533,75,20,100,
tcas,v35,9,31,31,2020-04-20 20:59:04.343915,2020-04-20 20:59:06.385025,0:00:02.041110,1533,75,20,100,
tcas,v35,9,24,24,2020-04-20 20:59:07.080259,2020-04-20 20:59:09.563975,0:00:02.483716,1533,75,20,100,
tcas,v35,9,30,30,2020-04-20 20:59:10.282667,2020-04-20 20:59:12.722145,0:00:02.439478,1533,75,20,100,
tcas,v35,9,22,22,2020-04-20 20:59:13.438086,2020-04-20 20:59:15.611373,0:00:02.173287,1533,75,20,100,
tcas,v35,9,38,38,2020-04-20 20:59:16.318800,2020-04-20 20:59:18.400908,0:00:02.082108,1533,75,20,100,
tcas,v35,9,7,7,2020-04-20 20:59:19.102324,2020-04-20 20:59:21.244244,0:00:02.141920,1533,75,20,100,
tcas,v35,9,16,16,2020-04-20 20:59:21.933459,2020-04-20 20:59:24.003870,0:00:02.070411,1533,75,20,100,
tcas,v35,9,22,22,2020-04-20 20:59:24.693359,2020-04-20 20:59:26.728491,0:00:02.035132,1533,75,20,100,25.8
tcas,v35,9,7,7,2020-04-20 20:59:38.549605,2020-04-20 20:59:41.236802,0:00:02.687197,1533,75,40,100,
tcas,v35,9,8,8,2020-04-20 20:59:41.980469,2020-04-20 20:59:44.442723,0:00:02.462254,1533,75,40,100,
tcas,v35,9,10,10,2020-04-20 20:59:45.144019,2020-04-20 20:59:47.569815,0:00:02.425796,1533,75,40,100,
tcas,v35,9,20,20,2020-04-20 20:59:48.275760,2020-04-20 20:59:50.725904,0:00:02.450144,1533,75,40,100,
tcas,v35,9,22,22,2020-04-20 20:59:51.424894,2020-04-20 20:59:54.145956,0:00:02.721062,1533,75,40,100,
tcas,v35,9,4,4,2020-04-20 20:59:54.926286,2020-04-20 20:59:57.348808,0:00:02.422522,1533,75,40,100,
tcas,v35,9,25,25,2020-04-20 20:59:58.163182,2020-04-20 21:00:00.827848,0:00:02.664666,1533,75,40,100,
tcas,v35,9,28,28,2020-04-20 21:00:01.515553,2020-04-20 21:00:03.960420,0:00:02.444867,1533,75,40,100,
tcas,v35,9,18,18,2020-04-20 21:00:04.661298,2020-04-20 21:00:07.120533,0:00:02.459235,1533,75,40,100,
tcas,v35,9,3,3,2020-04-20 21:00:07.819466,2020-04-20 21:00:10.279180,0:00:02.459714,1533,75,40,100,14.5
tcas,v35,9,6,6,2020-04-20 21:00:23.253671,2020-04-20 21:00:26.361843,0:00:03.108172,1533,75,60,100,
tcas,v35,9,10,10,2020-04-20 21:00:27.122245,2020-04-20 21:00:30.078120,0:00:02.955875,1533,75,60,100,
tcas,v35,9,17,17,2020-04-20 21:00:30.800550,2020-04-20 21:00:33.620168,0:00:02.819618,1533,75,60,100,
tcas,v35,9,21,21,2020-04-20 21:00:34.321218,2020-04-20 21:00:37.372241,0:00:03.051023,1533,75,60,100,
tcas,v35,9,11,11,2020-04-20 21:00:38.091828,2020-04-20 21:00:41.089815,0:00:02.997987,1533,75,60,100,
tcas,v35,9,21,21,2020-04-20 21:00:41.791914,2020-04-20 21:00:44.948784,0:00:03.156870,1533,75,60,100,
tcas,v35,9,16,16,2020-04-20 21:00:45.644486,2020-04-20 21:00:48.517634,0:00:02.873148,1533,75,60,100,
tcas,v35,9,19,19,2020-04-20 21:00:49.225948,2020-04-20 21:00:52.092165,0:00:02.866217,1533,75,60,100,
tcas,v35,9,4,4,2020-04-20 21:00:52.800515,2020-04-20 21:00:55.648461,0:00:02.847946,1533,75,60,100,
tcas,v35,9,15,15,2020-04-20 21:00:56.359642,2020-04-20 21:00:59.352437,0:00:02.992795,1533,75,60,100,14
tcas,v35,9,19,19,2020-04-20 21:01:11.037150,2020-04-20 21:01:14.324606,0:00:03.287456,1533,75,80,100,
tcas,v35,9,1,1,2020-04-20 21:01:15.030130,2020-04-20 21:01:18.305383,0:00:03.275253,1533,75,80,100,
tcas,v35,9,10,10,2020-04-20 21:01:19.008912,2020-04-20 21:01:22.251587,0:00:03.242675,1533,75,80,100,
tcas,v35,9,6,6,2020-04-20 21:01:22.948176,2020-04-20 21:01:26.191790,0:00:03.243614,1533,75,80,100,
tcas,v35,9,25,25,2020-04-20 21:01:26.897098,2020-04-20 21:01:30.170224,0:00:03.273126,1533,75,80,100,
tcas,v35,9,24,24,2020-04-20 21:01:30.883265,2020-04-20 21:01:34.157652,0:00:03.274387,1533,75,80,100,
tcas,v35,9,8,8,2020-04-20 21:01:34.861507,2020-04-20 21:01:38.111611,0:00:03.250104,1533,75,80,100,
tcas,v35,9,19,19,2020-04-20 21:01:38.823460,2020-04-20 21:01:42.099498,0:00:03.276038,1533,75,80,100,
tcas,v35,9,15,15,2020-04-20 21:01:42.811259,2020-04-20 21:01:46.111414,0:00:03.300155,1533,75,80,100,
tcas,v35,9,18,18,2020-04-20 21:01:46.821976,2020-04-20 21:01:50.100517,0:00:03.278541,1533,75,80,100,14.5
tcas,v35,9,7,7,2020-04-20 21:02:00.756897,2020-04-20 21:02:04.433435,0:00:03.676538,1533,75,100,100,
tcas,v35,9,23,23,2020-04-20 21:02:05.140442,2020-04-20 21:02:08.823573,0:00:03.683131,1533,75,100,100,
tcas,v35,9,10,10,2020-04-20 21:02:09.534385,2020-04-20 21:02:13.151900,0:00:03.617515,1533,75,100,100,
tcas,v35,9,28,28,2020-04-20 21:02:13.862856,2020-04-20 21:02:17.525635,0:00:03.662779,1533,75,100,100,
tcas,v35,9,23,23,2020-04-20 21:02:18.244339,2020-04-20 21:02:21.907952,0:00:03.663613,1533,75,100,100,
tcas,v35,9,13,13,2020-04-20 21:02:22.618289,2020-04-20 21:02:26.298405,0:00:03.680116,1533,75,100,100,
tcas,v35,9,18,18,2020-04-20 21:02:27.012602,2020-04-20 21:02:30.605501,0:00:03.592899,1533,75,100,100,
tcas,v35,9,6,6,2020-04-20 21:02:31.312512,2020-04-20 21:02:35.093271,0:00:03.780759,1533,75,100,100,
tcas,v35,9,1,1,2020-04-20 21:02:35.825623,2020-04-20 21:02:39.596950,0:00:03.771327,1533,75,100,100,
tcas,v35,9,29,29,2020-04-20 21:02:40.326035,2020-04-20 21:02:44.002120,0:00:03.676085,1533,75,100,100,15.8
tcas,v35,9,19,19,2020-04-20 21:03:00.067022,2020-04-20 21:03:05.842167,0:00:05.775145,1533,75,120,100,
tcas,v35,9,4,4,2020-04-20 21:03:06.595078,2020-04-20 21:03:10.359030,0:00:03.763952,1533,75,120,100,
tcas,v35,9,5,5,2020-04-20 21:03:11.020528,2020-04-20 21:03:14.738641,0:00:03.718113,1533,75,120,100,
tcas,v35,9,8,8,2020-04-20 21:03:15.397556,2020-04-20 21:03:19.065280,0:00:03.667724,1533,75,120,100,
tcas,v35,9,15,15,2020-04-20 21:03:19.719238,2020-04-20 21:03:23.426370,0:00:03.707132,1533,75,120,100,
tcas,v35,9,5,5,2020-04-20 21:03:24.079054,2020-04-20 21:03:27.836699,0:00:03.757645,1533,75,120,100,
tcas,v35,9,15,15,2020-04-20 21:03:28.489260,2020-04-20 21:03:32.095376,0:00:03.606116,1533,75,120,100,
tcas,v35,9,19,19,2020-04-20 21:03:32.760024,2020-04-20 21:03:36.474397,0:00:03.714373,1533,75,120,100,
tcas,v35,9,2,2,2020-04-20 21:03:37.129268,2020-04-20 21:03:40.741724,0:00:03.612456,1533,75,120,100,
tcas,v35,9,3,3,2020-04-20 21:03:41.399473,2020-04-20 21:03:45.003254,0:00:03.603781,1533,75,120,100,9.5
tcas,v35,9,10,10,2020-04-20 21:52:15.353046,2020-04-20 21:52:21.046765,0:00:05.693719,1533,75,140,100,
tcas,v35,9,9,9,2020-04-20 21:52:21.884925,2020-04-20 21:52:27.640415,0:00:05.755490,1533,75,140,100,
tcas,v35,9,11,11,2020-04-20 21:52:28.439695,2020-04-20 21:52:35.855001,0:00:07.415306,1533,75,140,100,
tcas,v35,9,17,17,2020-04-20 21:52:36.683651,2020-04-20 21:52:41.799127,0:00:05.115476,1533,75,140,100,
tcas,v35,9,9,9,2020-04-20 21:52:42.566507,2020-04-20 21:52:47.611155,0:00:05.044648,1533,75,140,100,
tcas,v35,9,12,12,2020-04-20 21:52:48.362960,2020-04-20 21:52:53.683640,0:00:05.320680,1533,75,140,100,
tcas,v35,9,8,8,2020-04-20 21:52:54.481966,2020-04-20 21:52:59.518821,0:00:05.036855,1533,75,140,100,
tcas,v35,9,18,18,2020-04-20 21:53:00.273363,2020-04-20 21:53:06.975291,0:00:06.701928,1533,75,140,100,
